kt_grace	## Définition :\n\nLe mot "grâce" fait référence à l'aide ou à la bénédiction accordée à quelqu'un qui ne l'a pas mérité. Le terme "gracieux" décrit quelqu'un qui fait preuve de grâce envers les autres.\n\n* La grâce de Dieu envers les êtres humains est un don qui est gratuit.\n* Celui qui est gentil et indulgent envers quelqu'un qui lui a fait des choses mauvaises ou blessantes est "gracieux".\n* L'expression "trouver grâce" est une expression qui signifie recevoir l'aide et la miséricorde de Dieu. Souvent, cela signifie que Dieu est satisfait de quelqu'un et l'aide.\n\n## Suggestions pour la traduction :\n\n*   D'autres façons de traduire "grâce" pourraient comprendre, "la bonté divine" ou "la faveur de Dieu" ou "la bonté de Dieu et le pardon pour les pécheurs" ou "bonté miséricordieuse".\n*   Le terme "gracieux" pourrait être traduit comme "plein de grâce" ou "bon" ou "miséricordieux" ou "qui est bienveillant".\n*   L'expression "il a trouvé grâce aux yeux de Dieu" pourrait être traduite par, "il a reçu la miséricorde de Dieu" ou "Dieu l'a aidé avec miséricorde" ou "Dieu lui a montré sa faveur" ou "Dieu était satisfait de lui et l'a aidé".
other_peace	## Définition : \n\nLe terme "paix" fait référence à un état d'être ou à un sentiment où il n'y a pas de conflit, d'anxiété ou de peur. Une personne "paisible" se sent calme et assurée qu'elle est en sécurité.\n\n* Dans l’Ancien Testament, le terme "paix" s'applique souvent à un sentiment général de bien-être, de santé spirituelle ou de plénitude.\n* La "paix" peut aussi représenter une période de temps où des groupes de personnes ou des pays ne sont pas en guerre les uns avec les autres. Durant cette période de "paix" les gens et les pays ont des "relations pacifiques".\n* "Faire la paix" avec une personne ou un groupe de personnes signifie prendre des mesures pour que les disputes  cessent.\n* Un "conciliateur" est quelqu'un qui fait et dit des choses qui incitent les gens à vivre en paix les uns avec les autres.\n* "Être en paix" avec d'autres personnes signifie maintenir une atmosphère paisible et calme avec tout le monde.\n* Une bonne ou juste relation entre Dieu et les êtres humains se produit lorsque Dieu les sauve de leur péché. On appelle cet état d'être, avoir "la paix avec Dieu".\n* L’expression de salutation, "que la grâce et la paix soient avec vous" a été utilisée comme une bénédiction par les apôtres dans leurs lettres aux autres croyants.\n* Le terme "la paix" peut aussi se rapporter à de bonnes relations avec d'autres personnes ou avec Dieu.
kt_godthefather	## Information :\n\nLes titres "Dieu le Père" et "Père céleste" s'appliquent à Yahvé, le seul vrai Dieu. Un autre terme ayant la même signification est "Père", utilisé le plus souvent lorsque Jésus faisait référence à lui.\n\n* Dieu existe en tant que "Dieu le Père", Dieu le Fils et Dieu le Saint-Esprit. Chacun est complètement Dieu, et pourtant ils ne sont qu'un seul Dieu. C'est un mystère que l'esprit humain ne peut pas tout à fait comprendre.\n* "Dieu le Père" a envoyé Dieu le Fils  dans le monde et il envoie le Saint-Esprit à ceux qui lui appartiennent.\n* Celui qui croit en Dieu le Fils devient un enfant de "Dieu le Père", et Dieu le Saint-Esprit vient vivre en cette personne. C'est un autre mystère que les êtres humains ne peuvent pas comprendre complètement.\n\n## Suggestions pour la traduction :\n\n* Dans l'expression "Dieu le Père", il est préférable de traduire "Père" avec le même mot que la langue utilise naturellement pour se référer à un père humain.\n* Le terme "Père céleste" pourrait être traduit par "le Père qui vit au ciel" ou "Dieu le Père qui vit au ciel" ou "Dieu notre Père, qui est au ciel".\n* D'habitude, "Père" est en majuscule pour montrer qu'on parle de Dieu.
kt_lord	## Définition :\n\nDans la Bible, le terme "seigneur" se réfère généralement à quelqu'un qui est un propriétaire ou a l'autorité sur d'autres personnes. Mais dans la Bible, le terme est utilisé pour s'adresser à différents types de personnes, y compris Dieu.\n\n* Le mot "Seigneur" est souvent traduit par "Maître" quand on parle de Jésus. Mais lorsqu’on se réfère à quelqu'un qui possède des esclaves on l'épelle sans majuscules.\n* Dans un contexte biblique, "Seigneur" est en majuscule, c'est un titre qui fait référence à Dieu.\n* Dans l'Ancien Testament, ce terme est également utilisé dans des expressions telles que "le Seigneur Dieu, le Tout-Puissant" ou "le Seigneur, l'Éternel" ou "l'Éternel, notre Seigneur".\n* Dans le Nouveau Testament, les apôtres ont utilisé des expressions telles que "le Seigneur Jésus" et "le Seigneur Jésus-Christ", pour communiquer que Jésus est Dieu.\n* Le terme "Seigneur" dans le Nouveau Testament est aussi utilisé comme référence directe à Dieu, en particulier dans les citations de l'Ancien Testament. Par exemple, dans le texte de l'Ancien Testament on trouve "Béni soit celui qui vient au nom de Yahvé" et dans le texte du Nouveau Testament "Béni soit celui qui vient au nom du Seigneur".\n* Dans LSGTL et le LSGTS, le titre "Seigneur" n'est utilisé que pour traduire les mots hébreux et grecs qui signifient "Seigneur". Il n'est jamais utilisé comme traduction du nom de Dieu , comme cela se fait dans de nombreuses traductions.\n* Certaines langues traduisent "Seigneur" par "Maître" ou "Souverain" ou d'autres termes qui communique la propriété divine ou l'autorité suprême.\n* Dans les contextes appropriés, de nombreuses traductions capitalisent la première lettre de "Seigneur" pour faire comprendre au lecteur qu'il s'agit d'un titre faisant référence à Dieu.\n* Quand il y a une citation de l'Ancien Testament dans le Nouveau Testament, le terme, "le Seigneur Dieu", pourrait être utilisé pour indiquer clairement qu'il s'agit d'une référence à Dieu.\n\n## Suggestions pour la traduction :\n\n* Le terme seigneur peut être traduit par l'équivalent de "maître" lorsqu'il fait référence à une personne qui possède des serviteurs. Il peut également être utilisé par un domestique pour s'adresser à la personne pour laquelle il travaille.\n* Quand ce titre se réfère à Jésus, et si le contexte montre que le locuteur le voit comme un enseignant religieux, "Seigneur" peut être traduit avec un titre respectueux comme "Maître".\n* Dans la Bible, si une personne qui s'adresse à Jésus ne le connaît pas, "Seigneur" pourrait être traduit par un titre respectueux comme "Maître". Cette traduction pourrait aussi être utilisée pour d'autres contextes dans lesquels une forme polie est requise.\n* Lorsqu'il fait référence à Dieu le Père ou à Jésus, "Seigneur" est considéré comme un titre et on l'écrit avec une majuscule.
kt_god	## Définition :\n\nDans la Bible, le terme "Dieu" se réfère à l'être éternel qui a créé l'univers à partir de rien. Dieu existe comme Père, Fils et Saint-Esprit. Le nom personnel de Dieu est "Yahvé".\n\n* Dieu a toujours existé ; il existait avant toute autre chose, et il continuera d'exister pour toujours.\n* Il est le seul vrai Dieu et a autorité sur tout ce qui existe dans l'univers.\n* Dieu est toujours parfaitement juste, infiniment sage, saint, sans péché, juste, miséricordieux, et aimant.\n* Il est le Dieu qui garde son alliance, qui tient toujours ses promesses.\n* Les êtres humains ont été créés pour adorer Dieu et il est le seul vrai Dieu qu'ils doivent adorer.\n* Dieu a révélé son nom "Yahvé", qui signifie "Il est" ou "Je suis" ou "celui qui existe ".\n* La Bible nous parle aussi des faux "dieux" qui sont des idoles inanimées que les gens adorent à tort.\n\n## Suggestions pour la traduction  \n\n* Les façons de traduire "Dieu" pourraient inclure "Déité" ou "Créateur" ou "Être suprême" ou "Créateur suprême" ou "Seigneur souverain infini" ou "Être suprême éternel".\n* Examinez comment Dieu est appelé dans une langue locale ou nationale. Il est possible qu'il existe déjà un mot pour "Dieu" dans la langue cible. Si c'est le cas, il est important de s'assurer que ce mot correspond aux caractéristiques du seul vrai Dieu telles que décrites ci-dessus.\n* De nombreuses langues mettent la première lettre du mot désignant le seul vrai Dieu en majuscule, pour le distinguer du mot désignant un faux dieu. Une autre façon de faire cette distinction serait d'utiliser des termes différents pour "Dieu" et "dieu". NOTE : Dans le texte biblique, lorsqu'une personne qui n'adore pas Yahvé parle de Yahvé et utilise le mot "dieu", il est acceptable de rendre le terme sans majuscule en référence à Yahvé .\n* La phrase "Je serai leur Dieu et ils seront mon peuple" pourrait également être traduite par "Moi, Dieu, je régnerai sur ce peuple et ils m'adoreront."
kt_pray	## Définition :\n\nLes termes "prier" et "prière" se rapportent à l'acte de parler avec Dieu. Ces termes sont aussi utilisés pour décrire les actions des personnes qui essaient de parler à un faux dieu.\n\n* Les gens peuvent "prier" en silence, parlant à Dieu avec leurs pensées, ou ils peuvent prier à haute voix. Parfois, les "prières" sont écrites, comme lorsque David a écrit ses prières dans le livre des Psaumes.\n* La "prière" peut consister à demander à Dieu de la miséricorde, de l'aide pour résoudre un problème ou de la sagesse pour prendre des décisions.\n* Les gens demandent souvent à Dieu de guérir les personnes malades ou qui ont besoin de son aide d'une autre manière.\n* Les gens remercient et louent également Dieu lorsqu'ils le prient.\n* Quand les gens essaient de parler à leurs faux dieux, cela est aussi appelé "prier".\n* La "prière" consiste aussi à confesser nos péchés à Dieu et à lui demander de nous pardonner.\n* Parler à Dieu est parfois appelé "communier" avec lui car notre esprit communique avec son esprit, partageant nos émotions et appréciant sa présence.\n\n## Suggestions pour la traduction :\n\n* Les termes "prière" ou "prier" pourraient être traduits par "parler à Dieu" ou "communiquer avec Dieu". \n* La traduction de ces termes devrait inclure "la prière qui est silencieuse".
other_joy	## Définition :\n\n### Joie\n\nLe terme "joie" fait référence à un sentiment de contentement ou de satisfaction profonde. Le terme connexe "joyeux" décrit une personne qui se sent très heureuse et qui est remplie d'un bonheur profond.\n\n* Une personne ressent de la "joie" lorsqu'elle a le sentiment profond que ce qu'elle éprouve est très bon.\n* Dieu est celui qui donne la vraie "joie" aux gens.\n* La "joie" ne dépend pas de circonstances agréables. Dieu peut donner de la "joie" aux gens même lorsque des choses très difficiles se produisent dans leur vie.\n* Parfois, des lieux sont décrits comme "joyeux", comme des maisons ou des villes. Cela signifie que les personnes qui y vivent sont "joyeuses".\n\n### se réjouir\n\nLe terme "se réjouir" signifie être plein de joie et d'allégresse.\n\n* Ce terme fait souvent référence au fait d'être très heureux des bonnes choses que Dieu a faites.\n* On pourrait le traduire par "être très heureux" ou "être très content" ou "être plein de joie".\n* Marie a dit que son âme se réjouissait en Dieu son Sauveur. Cela signifie que "Dieu son Sauveur l'a rendue très heureuse" ou "qu'elle se sentait si joyeuse à cause de ce que Dieu son Sauveur avait fait pour elle".\n\n## Suggestions pour la traduction :\n\n* Le terme "joie" pourrait aussi être traduit par "allégresse" ou "plaisir" ou "grand bonheur".\n* L'expression, "soyez joyeux", pourrait être traduite par, "réjouissez-vous" ou "soyez très heureux" ou encore par, " soyez très heureux dans la bonté de Dieu. "\n* Une personne qui est joyeuse pourrait être décrite comme "très heureuse", "ravie" ou "profondément heureuse".\n* Une phrase telle que "pousser un cri de joie" pourrait être traduite par "crier d'une manière qui montre que vous êtes très heureux".\n* Une "ville joyeuse" ou une "maison joyeuse" pourrait être traduite par "ville où vivent des gens joyeux" ou "maison pleine de gens joyeux" ou "ville dont les habitants sont très heureux."\n\n\n\n\n.
kt_fellowship	## Définition :\n\nEn général, le terme "communion" fait référence à des interactions amicales entre les membres d'un groupe de personnes qui partagent des intérêts et des expériences similaires.\n\n* Dans la Bible, le terme "communion" fait généralement référence à l'unité des croyants en Christ.\n* La communion chrétienne est une relation partagée que les croyants ont les uns avec les autres par leur relation avec le Christ et le Saint-Esprit.\n* Les premiers chrétiens exprimaient leur communion en écoutant l'enseignement de la Parole de Dieu et en priant ensemble, en partageant leurs biens et en prenant leurs repas ensemble.\n* Les chrétiens sont également en communion avec Dieu par leur foi en Jésus et sa mort sacrificielle sur la croix, qui a supprimé la barrière entre Dieu et les hommes.\n\n## Suggestions de traduction :\n\n* Les façons de traduire "communion" pourraient comprendre : "partager ensemble" ou "relations" ou " camaraderie" ou "communauté chrétienne".\n\n## Suggestions de traduction :\n\n* Les façons de traduire "communion" pourraient comprendre : "partager ensemble" ou "relations" ou " camaraderie" ou "communauté chrétienne".
kt_goodnews	## Définition :\n\nLe terme "évangile" signifie littéralement "bonne nouvelle" et fait référence à un message ou à une annonce qui dit aux gens quelque chose qui leur profite et les rend heureux.\n\n* Dans la Bible, ce terme fait généralement référence au message concernant le salut de Dieu pour les hommes grâce au sacrifice de Jésus sur la croix.\n* Dans la plupart des bibles françaises, le terme "la bonne nouvelle" est généralement traduit par "évangile" et est utilisé dans des expressions telles que "l'Évangile de Jésus-Christ", "l'Évangile de Dieu" et "l'Évangile du royaume".\n\n## Suggestions pour la traduction :\n\n* Différentes façons de traduire ce terme pourraient inclure, « bon message » ou « bonne annonce » ou « message de salut de Dieu » ou « les bonnes choses que Dieu enseigne à propos de Jésus ».\n* Selon le contexte, les moyens de traduire l'expression "bonne nouvelle" pourraient inclure "message concernant" ou "bon message de" ou "les bonnes choses dont Dieu nous parle" ou "ce que Dieu dit sur la façon dont il sauve les gens".
other_biblicaltimeday	## Définition :\n\nLe terme «jour» se réfère littéralement à une période de temps qui dure 24 heures* Il est également utilisé au sens figuré.\n\n* Pour les Israélites et les Juifs, une journée a commencé au coucher du soleil d'un jour et se termine au coucher du soleil du jour suivant.\n* Parfois, le terme «jour» est utilisé au sens figuré pour désigner une plus longue période de temps, comme le «jour du Seigneur» ou «derniers jours».\n* Certaines langues utilisent un langage différent pour traduire ces usages figuratifs ou traduisent «jour» non figurativement.\n* Autres traductions de «jour» pourraient inclure, le «temps» ou «saison» ou «occasion» ou «événement», selon le contexte.\n\n, 
kt_good	## Définition :\n\nLe terme "bon" fait généralement référence à ce qui a une qualité supérieure à la moyenne, qui se conforme aux normes, qui procure du plaisir et souvent à quelqu'un qui est bienveillant, charitable ou altruiste. Le mot "bien" se rapporte généralement à la façon de faire ce qui est bon. Mais les deux mots communiquent des nuances diverses tout au long de la Bible en fonction du contexte. Les langues cibles auront besoin d'utiliser de nombreux mots différents pour traduire correctement ces nuances.\n\n* En général, on dit que tout ce qui correspond au caractère, aux objectifs, et à la volonté de Dieu est "bon".\n* Dans la Bible, "le bien" se rapporte à ce qui a une valeur morale, à ce qui est juste, honorable, digne de louange\n* Quelque chose qui est "bon" pourrait être décrit par les termes suivant : agréable, excellent, satisfaisant, approprié, convenable, bienveillant, charitable ou moralement juste.\n* Une "bonne terre" pourrait être appelée "une terre fertile" ou "une terre productive".\n* Une "bonne moisson" pourrait être une "moisson abondante".\n* Une personne qui est habile à sa tâche ou sa profession peut être appelée "bonne", comme dans l'expression "une bonne cuisinière".\n* Dans la Bible, le sens général de "bon" est souvent opposé à "mauvais" et "le bien" s'oppose "au mal".\n* Le terme "bonté" se réfère généralement à la disposition de quelqu'un d'être bienveillant, charitable, ou moralement bon ou juste dans les pensées et les actions.\n* On parle de la bonté de Dieu quand on se réfère à la façon dont il bénit les gens en leur donnant des choses bonnes et bénéfiques et aussi lorsqu'on parle de sa perfection morale.\n\n## Suggestions pour la traduction\n\n* Le terme général pour "bon" dans la langue cible devrait être utilisé quand sa signification générale est exacte et naturelle, en particulier dans des contextes où il est opposé à mauvais.\n* Selon le contexte, d'autres façons de traduire ce terme pourraient inclure, "gentil" ou "excellent" ou "agréable à Dieu" ou "juste" ou "moralement droit".\n* "Les bonnes terres" pourraient être traduites comme "terres fertiles" ou "terres productives" ; une "bonne récolte" pourrait être traduite comme une "récolte abondante" ou "grande quantité de récoltes".\n* L'expression "faire du bien" signifie faire quelque chose qui profite à d'autres et pourrait être traduite par "être gentil" ou "aider quelqu'un".\n* Selon le contexte, les moyens de traduire le terme "bonté" pourraient inclure, "bénédiction" ou "gentillesse" ou "perfection morale" ou "justice" ou "pureté".
